
Run: 1 Realtime: 0 Accel sens: 8 Gyro sens: 1000

Time Captured,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magn X,Magn Y,Magn Z
259828315,-1.269287,0.077393,-0.622559,-1.190186,-17.059326,8.636475,11.645508,27.465820,-9.448242
262755907,-1.256836,0.087402,-0.610596,-3.387451,-16.021729,8.361816,11.645508,27.465820,-9.448242
265257653,-1.249756,0.084229,-0.616699,-5.096436,-15.167236,8.178711,11.645508,27.465820,-9.448242
267754886,-1.241211,0.085449,-0.622559,-6.500244,-14.007568,7.965088,11.645508,27.465820,-9.448242
270302580,-1.232178,0.087646,-0.620850,-8.270264,-13.244629,7.354736,11.645508,27.465820,-9.448242
272802685,-1.222656,0.093506,-0.634277,-9.429932,-12.664795,7.263184,11.645508,28.051758,-9.594727
275303610,-1.217041,0.095215,-0.640381,-10.803223,-11.413574,7.049561,11.645508,28.051758,-9.594727
277811920,-1.210693,0.095215,-0.653809,-12.512207,-10.375977,6.774902,11.645508,28.051758,-9.594727
280306691,-1.205322,0.096680,-0.664307,-13.458252,-9.429932,6.622314,11.645508,28.051758,-9.594727
282807616,-1.203613,0.096191,-0.669678,-14.556885,-7.995605,6.500244,11.645508,28.051758,-9.594727
285306080,-1.206543,0.097168,-0.671387,-15.838623,-6.958008,6.072998,11.645508,28.051758,-9.594727
287802902,-1.201172,0.099609,-0.691162,-16.448975,-5.676270,5.950928,11.645508,28.051758,-9.594727
290302597,-1.204834,0.103027,-0.683105,-17.791748,-4.699707,5.676270,11.645508,28.051758,-9.594727
292855214,-1.202881,0.114990,-0.693359,-18.920898,-3.906250,5.249023,11.132813,27.832031,-9.960938
295357780,-1.215088,0.128662,-0.689209,-20.751953,-3.540039,4.730225,11.132813,27.832031,-9.960938
298344860,-1.218750,0.133545,-0.688477,-22.613525,-3.601074,4.821777,11.132813,27.832031,-9.960938
300847426,-1.230225,0.152832,-0.676514,-24.810791,-3.479004,4.425049,11.132813,27.832031,-9.960938
303856659,-1.249023,0.159668,-0.664551,-26.824951,-4.150391,3.814697,11.132813,27.832031,-9.960938
306353071,-1.257813,0.159180,-0.652588,-29.113770,-4.638672,3.509521,11.132813,27.832031,-9.960938
308860971,-1.258545,0.158691,-0.643311,-31.250000,-6.347656,2.929688,11.132813,27.832031,-9.960938
311383640,-1.266846,0.155029,-0.633789,-32.928467,-6.927490,2.593994,11.132813,27.832031,-9.960938
314383027,-1.263672,0.142090,-0.624023,-34.301758,-8.636475,2.227783,11.572266,28.271484,-9.814453
316928670,-1.260010,0.119629,-0.617432,-35.400391,-10.253906,1.922607,11.572266,28.271484,-9.814453
319426723,-1.258301,0.106201,-0.622559,-36.193848,-11.840820,1.312256,11.572266,28.271484,-9.814453
322430213,-1.247559,0.091553,-0.607666,-36.956787,-13.336182,0.885010,11.572266,28.271484,-9.814453
324931138,-1.231201,0.082764,-0.593018,-37.445068,-15.106201,0.823975,11.572266,28.271484,-9.814453
327982628,-1.221924,0.078369,-0.594727,-37.689209,-16.387939,-0.152588,11.572266,28.271484,-9.814453
330417501,-1.218994,0.069336,-0.591553,-38.391113,-18.310547,-0.427246,11.572266,28.271484,-9.814453
332964375,-1.209473,0.074219,-0.583008,-38.726807,-19.714355,-1.403809,12.231445,28.051758,-9.741211
335466121,-1.203125,0.073975,-0.574951,-39.123535,-20.874023,-1.617432,12.231445,28.051758,-9.741211
337967046,-1.194824,0.078857,-0.576416,-39.794922,-21.911621,-2.258301,12.231445,28.051758,-9.741211
340494638,-1.175049,0.082764,-0.563721,-40.252686,-23.162842,-2.807617,12.231445,28.051758,-9.741211
343478845,-1.165039,0.077637,-0.572266,-40.313721,-24.322510,-3.570557,12.231445,28.051758,-9.741211
346033514,-1.139404,0.080322,-0.566162,-40.832520,-25.390625,-3.540039,12.231445,28.051758,-9.741211
349020183,-1.122559,0.079102,-0.584717,-40.496826,-26.000977,-4.150391,12.231445,28.051758,-9.741211
351510442,-1.104980,0.090088,-0.606201,-40.557861,-26.580811,-4.364014,12.231445,28.051758,-9.741211
354009726,-1.099121,0.096436,-0.616943,-40.466309,-27.679443,-4.913330,10.986328,28.125000,-9.667969
356509830,-1.084717,0.108398,-0.632324,-40.618896,-27.679443,-5.187988,10.986328,28.125000,-9.667969
359006653,-1.075195,0.122803,-0.644531,-41.015625,-27.557373,-5.981445,10.986328,28.125000,-9.667969
362011373,-1.068604,0.143066,-0.664307,-42.358398,-27.343750,-6.683350,10.986328,28.125000,-9.667969
364513119,-1.068848,0.158447,-0.675781,-44.281006,-27.038574,-7.904053,10.986328,28.125000,-9.667969
367009531,-1.061768,0.161621,-0.681885,-47.302246,-26.336670,-8.941650,10.986328,28.125000,-9.667969
369555175,-1.062256,0.159180,-0.682129,-49.530029,-25.573730,-10.437012,10.986328,28.125000,-9.667969
372056510,-1.061523,0.156006,-0.681152,-52.490234,-24.658203,-11.657715,11.499023,28.125000,-9.667969
374561538,-1.061768,0.146484,-0.673096,-54.992676,-24.047852,-13.183594,11.499023,27.905273,-9.448242
377132617,-1.064941,0.131104,-0.666504,-57.891846,-23.437500,-14.160156,11.499023,27.905273,-9.448242
380047491,-1.066895,0.120361,-0.652100,-59.997559,-22.521973,-15.411377,11.499023,27.905273,-9.448242
382601339,-1.063232,0.096924,-0.635498,-62.591553,-22.491455,-16.632080,11.499023,27.905273,-9.448242
385097751,-1.059082,0.081055,-0.623291,-64.636230,-22.552490,-17.333984,11.499023,27.905273,-9.448242
387599497,-1.052002,0.052246,-0.594238,-65.307617,-22.430420,-18.249512,11.499023,27.905273,-9.448242
390095909,-1.055908,0.038574,-0.586426,-65.856934,-22.491455,-18.341064,11.499023,27.905273,-9.448242
392600937,-1.050049,0.018799,-0.556885,-65.612793,-22.857666,-18.676758,12.084961,28.637695,-9.155273
395105554,-1.055176,0.012451,-0.524170,-65.124512,-23.315430,-18.463135,12.084961,28.637695,-9.155273
397617146,-1.058838,-0.001465,-0.501709,-64.575195,-24.505615,-18.310547,12.084961,28.637695,-9.155273
400639097,-1.058838,0.004150,-0.476807,-63.690186,-24.810791,-18.737793,12.084961,28.637695,-9.155273
403656536,-1.073975,-0.009033,-0.438965,-62.713623,-26.550293,-18.463135,12.084961,28.637695,-9.155273
406643205,-1.078369,-0.005859,-0.406250,-61.614990,-27.862549,-18.646240,12.084961,28.637695,-9.155273
409093258,-1.069092,0.001221,-0.382324,-60.913086,-30.090332,-19.378662,12.084961,28.637695,-9.155273
412148850,-1.061768,-0.000244,-0.347656,-60.668945,-32.501221,-20.111084,12.084961,28.637695,-9.155273
415105571,-1.045410,-0.005615,-0.326660,-60.760498,-34.484863,-20.904541,11.865234,28.271484,-9.082031
418049984,-1.033936,-0.004639,-0.299316,-61.065674,-37.719727,-21.972656,11.865234,28.271484,-9.082031
420900447,-1.024414,0.010742,-0.265625,-61.401367,-39.825439,-23.132324,11.865234,28.271484,-9.082031
423797270,-1.018799,-0.010986,-0.265137,-61.096191,-43.212891,-24.353027,11.865234,28.271484,-9.082031
426301067,-1.001953,-0.020020,-0.245117,-60.791016,-45.349121,-25.543213,11.865234,28.271484,-9.082031
428802403,-0.984863,-0.039063,-0.228271,-59.173584,-48.126221,-26.977539,11.865234,28.271484,-9.082031
431298815,-0.965576,-0.051758,-0.216797,-58.074951,-49.591064,-27.496338,11.865234,28.271484,-9.082031
433849791,-0.945068,-0.070313,-0.207764,-55.450439,-51.605225,-28.442383,12.084961,28.344727,-9.594727
436397896,-0.938232,-0.080322,-0.215820,-52.856445,-52.886963,-29.174805,12.084961,28.344727,-9.594727
439248360,-0.921387,-0.091064,-0.199463,-50.537109,-54.321289,-29.846191,12.084961,28.344727,-9.594727
441697182,-0.912354,-0.108154,-0.190918,-46.630859,-56.274414,-30.853271,12.084961,28.344727,-9.594727
444399544,-0.902588,-0.110596,-0.199707,-44.067383,-55.572510,-31.188965,12.084961,28.344727,-9.594727
446898417,-0.894775,-0.101563,-0.177734,-40.893555,-59.387207,-32.348633,12.084961,28.344727,-9.594727
449401394,-0.883545,-0.102783,-0.180176,-38.757324,-58.776855,-33.050537,12.084961,28.344727,-9.594727
452003242,-0.886475,-0.119873,-0.145752,-35.888672,-61.096191,-33.996582,12.597656,27.832031,-8.496094
454701911,-0.879883,-0.120117,-0.137207,-32.836914,-63.476563,-34.698486,12.597656,27.832031,-8.496094
457268888,-0.879150,-0.113281,-0.122559,-30.517578,-63.659668,-35.552979,12.597656,27.832031,-8.496094
459906838,-0.880127,-0.112549,-0.109131,-28.472900,-65.612793,-36.651611,12.597656,27.832031,-8.496094
462407764,-0.882568,-0.107422,-0.096680,-25.848389,-66.406250,-37.841797,12.597656,27.832031,-8.496094
464945202,-0.890869,-0.105957,-0.089355,-23.742676,-68.298340,-38.787842,12.597656,27.832031,-8.496094
467909717,-0.883789,-0.100342,-0.086670,-21.911621,-69.091797,-40.100098,12.597656,27.832031,-8.496094
470435257,-0.886230,-0.098877,-0.083740,-19.989014,-70.617676,-41.290283,12.597656,27.832031,-8.496094
473016593,-0.876221,-0.087402,-0.085938,-18.341064,-71.929932,-42.449951,12.524414,27.319336,-7.543945
475938852,-0.866699,-0.073730,-0.088379,-16.937256,-73.120117,-43.640137,12.524414,27.319336,-7.543945
478491879,-0.855469,-0.070313,-0.084961,-15.930176,-74.981689,-44.677734,12.524414,27.319336,-7.543945
480956292,-0.845947,-0.061523,-0.099121,-15.197754,-75.897217,-45.562744,12.524414,27.319336,-7.543945
483458858,-0.839600,-0.058594,-0.100586,-14.038086,-76.538086,-46.081543,12.597656,28.271484,-7.763672
486062347,-0.827148,-0.056396,-0.108887,-13.153076,-77.392578,-46.752930,12.597656,28.271484,-7.763672
489037529,-0.819336,-0.050293,-0.107910,-11.932373,-78.002930,-46.905518,12.597656,28.271484,-7.763672
492030762,-0.807129,-0.043945,-0.107666,-10.803223,-78.063965,-47.454834,13.110352,27.612305,-6.958008
495566355,-0.799561,-0.040771,-0.102539,-9.338379,-78.094482,-48.004150,13.110352,27.612305,-6.958008
498551793,-0.791504,-0.040283,-0.102295,-7.598877,-78.125000,-48.309326,13.110352,27.612305,-6.958008
501491693,-0.775635,-0.037598,-0.098633,-6.652832,-77.667236,-48.370361,13.110352,27.612305,-6.958008
504009028,-0.768555,-0.030762,-0.089844,-5.157471,-76.965332,-48.309326,13.476563,27.832031,-6.738281
506574364,-0.766846,-0.025391,-0.082031,-4.333496,-77.087402,-48.645020,13.476563,27.832031,-6.738281
509570059,-0.758057,-0.016357,-0.057129,-3.204346,-76.568604,-48.095703,13.476563,27.832031,-6.738281
512041035,-0.759766,-0.013428,-0.043701,-2.258301,-76.782227,-47.790527,13.696289,27.465820,-6.518555
514545652,-0.765137,-0.006104,-0.020996,-0.854492,-76.995850,-47.210693,13.696289,27.465820,-6.518555
517119603,-0.769287,-0.003418,-0.000488,-0.061035,-76.965332,-46.875000,13.696289,27.465820,-6.518555
520068119,-0.775146,0.003418,0.021729,0.915527,-77.331543,-45.989990,13.696289,27.465820,-6.518555
523106070,-0.781250,0.018555,0.052002,2.380371,-77.606201,-45.471191,13.696289,27.612305,-6.665039
525608636,-0.784424,0.030273,0.080322,3.021240,-78.094482,-44.677734,13.696289,27.612305,-6.665039
528605972,-0.788086,0.033691,0.098877,4.119873,-79.040527,-43.670654,13.696289,27.612305,-6.665039
531083102,-0.782227,0.040039,0.129150,4.882813,-80.413818,-42.663574,13.696289,27.612305,-6.665039
534144028,-0.776367,0.054932,0.149414,5.676270,-81.451416,-41.900635,13.916016,27.539063,-5.566406
537152440,-0.776611,0.068848,0.166992,5.828857,-83.007813,-41.046143,13.916016,27.539063,-5.566406
540114494,-0.769531,0.072754,0.183838,5.920410,-84.655762,-39.978027,13.916016,27.539063,-5.566406
543024445,-0.765381,0.071045,0.195801,6.469727,-86.425781,-39.031982,14.062500,27.099609,-6.152344
545972550,-0.765137,0.071045,0.193848,6.713867,-88.043213,-38.146973,14.062500,27.099609,-6.152344
548724142,-0.759521,0.062744,0.204346,7.232666,-89.141846,-36.834717,14.062500,27.099609,-6.152344
551234093,-0.752197,0.055176,0.204834,7.812500,-90.454102,-35.736084,14.355469,27.099609,-5.273438
554240454,-0.741455,0.055420,0.218994,8.483887,-90.820313,-34.698486,14.355469,27.099609,-5.273438
556738918,-0.730469,0.056885,0.215332,8.850098,-91.491699,-33.508301,14.355469,27.099609,-5.273438
559245587,-0.719971,0.059326,0.228027,9.429932,-92.010498,-32.745361,14.355469,27.099609,-5.273438
562241281,-0.706543,0.053467,0.226074,9.521484,-92.193604,-31.829834,13.989258,26.879883,-4.907227
564740976,-0.695557,0.049561,0.227051,10.131836,-92.224121,-30.548096,13.989258,26.879883,-4.907227
567772773,-0.686768,0.045166,0.235352,10.772705,-92.041016,-30.181885,13.989258,26.879883,-4.907227
570290108,-0.679688,0.044922,0.236084,10.986328,-91.491699,-29.449463,13.989258,26.879883,-4.907227
572791034,-0.666748,0.037598,0.232178,11.047363,-90.942383,-28.686523,13.989258,26.879883,-4.907227
575291959,-0.658691,0.043457,0.236328,10.467529,-90.301514,-28.472900,13.989258,26.879883,-4.907227
577783448,-0.645264,0.041260,0.225586,10.650635,-89.477539,-28.106689,13.989258,26.879883,-4.907227
580280270,-0.638916,0.038574,0.222900,10.406494,-88.562012,-27.893066,13.989258,26.879883,-4.907227
583278837,-0.626221,0.036621,0.214111,9.857178,-87.341309,-27.496338,14.062500,26.220703,-3.808594
586228993,-0.621094,0.028076,0.219727,9.307861,-85.327148,-27.832031,14.062500,26.220703,-3.808594
588678636,-0.614990,0.032227,0.212891,8.666992,-83.801270,-27.526855,14.062500,26.220703,-3.808594
591276382,-0.614990,0.026367,0.212646,8.117676,-82.489014,-27.618408,14.062500,26.220703,-3.808594
593910641,-0.608154,0.031494,0.206787,7.476807,-80.718994,-27.648926,14.062500,26.220703,-3.808594
596810746,-0.610107,0.033447,0.213623,6.774902,-78.491211,-27.557373,14.062500,26.220703,-3.808594
599771158,-0.607422,0.034668,0.222900,5.432129,-76.721191,-27.404785,14.062500,26.220703,-3.808594
602499366,-0.607178,0.043945,0.223389,4.669189,-74.279785,-27.343750,14.721680,26.293945,-4.028320
605304291,-0.606934,0.042236,0.246826,3.845215,-72.235107,-26.977539,14.721680,26.293945,-4.028320
607803165,-0.607422,0.043213,0.251465,2.899170,-70.922852,-26.336670,14.721680,26.293945,-4.028320
610656090,-0.607666,0.046631,0.262695,2.838135,-68.695068,-25.970459,14.721680,26.293945,-4.028320
613205836,-0.611084,0.048340,0.275146,2.227783,-66.894531,-25.085449,14.721680,26.293945,-4.028320
616216300,-0.617676,0.041260,0.298584,1.953125,-65.490723,-24.597168,14.721680,26.293945,-4.028320
618812405,-0.619873,0.046143,0.318848,1.831055,-63.720703,-23.895264,14.721680,26.293945,-4.028320
621465125,-0.620361,0.050293,0.327148,1.190186,-62.011719,-23.040771,14.721680,25.854492,-3.442383
624116204,-0.622803,0.050781,0.344971,0.640869,-61.279297,-22.460938,14.721680,25.854492,-3.442383
626668001,-0.625488,0.052734,0.353271,-0.061035,-59.906006,-21.667480,14.721680,25.854492,-3.442383
629374875,-0.619141,0.045654,0.370605,-0.579834,-58.990479,-21.209717,14.721680,25.854492,-3.442383
631845441,-0.616211,0.044189,0.377686,-0.793457,-57.708740,-20.385742,14.721680,25.854492,-3.442383
634878469,-0.611816,0.027588,0.378662,-0.793457,-56.091309,-19.470215,14.721680,25.854492,-3.442383
637827805,-0.608154,0.024902,0.387451,-0.885010,-54.534912,-18.920898,14.721680,25.854492,-3.442383
640737346,-0.602539,0.010986,0.396973,-0.274658,-52.673340,-17.791748,14.721680,25.854492,-3.442383
643718271,-0.595459,0.006104,0.406250,0.000000,-51.116943,-17.150879,14.794922,26.220703,-3.076172
646708222,-0.594238,0.006348,0.414551,0.823975,-48.950195,-16.876221,14.794922,26.220703,-3.076172
649251404,-0.590820,0.006348,0.427979,0.823975,-47.027588,-16.204834,14.794922,26.220703,-3.076172
652254073,-0.570313,0.036865,0.427246,-0.518799,-45.501709,-16.143799,14.794922,26.220703,-3.076172
654739819,-0.591309,-0.005371,0.412598,-1.434326,-43.640137,-15.869141,14.794922,26.220703,-3.076172
657299821,-0.603760,-0.027588,0.412598,-0.427246,-41.900635,-16.235352,14.794922,26.220703,-3.076172
660201567,-0.587158,-0.030273,0.424805,1.251221,-40.100098,-16.326904,14.794922,26.220703,-3.076172
663231723,-0.583740,-0.021973,0.435303,2.014160,-38.116455,-16.540527,14.941406,26.220703,-2.197266
666201982,-0.594727,-0.014648,0.438232,2.380371,-36.102295,-16.876221,14.941406,26.220703,-2.197266
668766087,-0.599121,-0.004395,0.440918,2.227783,-34.454346,-17.700195,14.941406,26.220703,-2.197266
671311320,-0.604248,-0.002930,0.439453,1.739502,-33.264160,-17.578125,14.941406,26.220703,-2.197266
673805681,-0.610352,0.001709,0.439941,0.793457,-32.135010,-18.371582,14.941406,26.220703,-2.197266
676824350,-0.612061,0.002441,0.434814,0.335693,-30.731201,-18.798828,14.941406,26.220703,-2.197266
679298198,-0.622070,-0.000488,0.428223,-0.366211,-28.808594,-19.348145,14.941406,26.220703,-2.197266
681996867,-0.627441,0.003418,0.433838,-0.762939,-27.008057,-19.378662,14.868164,25.708008,-2.856445
