
Run: 1 Realtime: 0 Accel sens: 2 Gyro sens: 250

Time Captured,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magn X,Magn Y,Magn Z
542468957,-0.464600,-0.173584,0.868652,1.235962,1.731873,0.709534,22.558594,24.755859,-4.248047
545528652,-0.464844,-0.175537,0.868164,1.281738,1.533508,0.831604,22.192383,25.122070,-4.174805
548986706,-0.465088,-0.177246,0.870605,0.907898,1.342773,0.823975,22.192383,25.122070,-4.174805
552007427,-0.461914,-0.170898,0.857178,0.633240,1.457214,0.854492,22.192383,25.122070,-4.174805
555032660,-0.469727,-0.169189,0.857178,0.701904,1.106262,0.823975,22.192383,25.122070,-4.174805
558001688,-0.466309,-0.174561,0.860840,0.534058,1.419067,0.541687,23.217773,24.975586,-4.028320
561021998,-0.469238,-0.164063,0.866699,0.732422,1.205444,0.648499,23.217773,24.975586,-4.028320
563970514,-0.469727,-0.164551,0.862305,0.495911,1.152039,0.274658,23.217773,24.975586,-4.028320
566467336,-0.468506,-0.160889,0.859619,0.549316,1.121521,0.396729,22.851563,24.902344,-3.808594
568985082,-0.472412,-0.166016,0.852783,0.152588,0.900269,0.167847,22.851563,24.902344,-3.808594
571974212,-0.468262,-0.165039,0.861572,0.053406,0.541687,0.099182,22.851563,24.902344,-3.808594
574983446,-0.468750,-0.168457,0.863037,0.198364,0.808716,0.236511,22.851563,24.902344,-3.808594
578015653,-0.470459,-0.165527,0.859619,-0.198364,0.549316,-0.045776,22.338867,25.561523,-3.735352
581120887,-0.469238,-0.170654,0.853027,-0.175476,0.289917,-0.144958,22.338867,25.561523,-3.735352
584030838,-0.466797,-0.174561,0.850342,-0.205994,0.396729,-0.198364,22.338867,25.561523,-3.735352
586537096,-0.465820,-0.176514,0.855469,-0.091553,0.419617,-0.144958,22.778320,24.682617,-4.321289
588992893,-0.465088,-0.179443,0.854492,-0.411987,-0.007629,-0.022888,22.778320,24.682617,-4.321289
591534434,-0.464844,-0.179199,0.859619,-0.289917,0.114441,-0.030518,22.778320,24.682617,-4.321289
594035769,-0.464844,-0.181396,0.859131,-0.129700,0.015259,-0.106812,22.778320,24.682617,-4.321289
596531771,-0.462402,-0.185791,0.857666,-0.564575,0.015259,-0.053406,23.217773,25.561523,-3.881836
599118850,-0.459229,-0.188477,0.859619,-0.457764,-0.236511,-0.038147,23.217773,25.561523,-3.881836
602105109,-0.461426,-0.185059,0.862305,-0.556946,-0.297546,-0.190735,23.217773,25.561523,-3.881836
604690547,-0.458984,-0.185303,0.861328,-0.480652,-0.381470,0.221252,23.217773,25.561523,-3.881836
607685421,-0.455322,-0.190674,0.865967,-0.373840,-0.259399,0.083923,23.217773,25.561523,-3.881836
610696706,-0.458252,-0.192139,0.858887,-0.267029,-0.205994,0.289917,23.217773,25.561523,-3.881836
613614041,-0.458252,-0.191406,0.869141,-0.213623,-0.137329,-0.076294,23.217773,25.561523,-3.881836
617105326,-0.458008,-0.193359,0.865723,-0.106812,-0.366211,0.221252,22.265625,24.609375,-4.394531
620155996,-0.451172,-0.190674,0.873291,0.183105,0.083923,0.053406,22.265625,24.609375,-4.394531
623111895,-0.450439,-0.194580,0.867188,0.183105,-0.122070,0.068665,22.265625,24.609375,-4.394531
625698154,-0.451904,-0.197754,0.874512,0.358582,-0.007629,-0.129700,22.265625,24.609375,-4.394531
628701233,-0.447266,-0.191162,0.867432,0.396729,-0.221252,-0.236511,22.265625,24.609375,-4.394531
631658364,-0.448730,-0.196533,0.877686,0.587463,0.526428,0.106812,22.265625,24.609375,-4.394531
634709443,-0.445068,-0.196533,0.873291,0.511169,0.305176,-0.083923,22.265625,24.609375,-4.394531
637657959,-0.444336,-0.199707,0.875488,0.846863,0.282288,0.030518,22.705078,24.316406,-4.101563
640741859,-0.448975,-0.204346,0.872803,0.869751,0.312805,0.106812,22.705078,24.316406,-4.101563
643763400,-0.448486,-0.198242,0.881836,0.854492,0.602722,-0.007629,22.705078,24.316406,-4.101563
646722581,-0.446533,-0.202148,0.873291,0.854492,0.457764,0.167847,22.705078,24.316406,-4.101563
649785558,-0.449463,-0.201416,0.872803,1.487732,0.511169,0.427246,22.705078,24.316406,-4.101563
652702484,-0.447998,-0.195068,0.869385,1.350403,0.793457,0.228882,22.705078,24.316406,-4.101563
655241973,-0.449463,-0.196533,0.872314,1.899719,1.052856,0.236511,22.119141,24.462891,-4.248047
657750283,-0.446777,-0.194336,0.875000,1.754761,1.167297,0.473022,22.119141,24.462891,-4.248047
660796439,-0.449707,-0.193359,0.870117,1.754761,1.159668,0.297546,22.119141,24.462891,-4.248047
663841365,-0.448486,-0.188965,0.871582,2.113342,1.609802,0.358582,22.119141,24.462891,-4.248047
666844034,-0.447266,-0.187988,0.867920,2.136230,1.190186,0.564575,22.119141,24.462891,-4.248047
669770805,-0.447510,-0.190186,0.870361,1.655579,1.785278,0.709534,22.119141,24.462891,-4.248047
672767321,-0.451904,-0.179932,0.869385,2.273560,1.487732,0.572205,22.119141,24.462891,-4.248047
675864349,-0.449951,-0.182373,0.866211,2.082825,1.243591,0.396729,22.998047,24.609375,-4.101563
678816967,-0.450684,-0.180420,0.864014,2.082825,1.464844,0.724792,22.998047,24.609375,-4.101563
681786405,-0.451904,-0.177246,0.867676,1.762390,1.647949,0.297546,22.998047,24.609375,-4.101563
684814920,-0.455322,-0.177002,0.869873,1.754761,1.663208,0.534058,22.998047,24.609375,-4.101563
687347025,-0.458008,-0.177002,0.868652,1.686096,1.510620,0.488281,22.998047,24.609375,-4.101563
690315233,-0.460693,-0.170166,0.871582,1.693726,1.663208,0.572205,22.998047,24.609375,-4.101563
693321594,-0.459717,-0.172363,0.867920,1.579285,1.487732,0.183105,22.998047,24.609375,-4.101563
696352571,-0.463379,-0.166992,0.870850,1.617432,1.327515,0.526428,22.998047,24.902344,-4.833984
699309701,-0.462158,-0.166748,0.862793,1.266479,1.518250,0.396729,22.998047,24.902344,-4.833984
701815550,-0.460449,-0.168213,0.864014,1.380920,1.556396,0.495911,22.998047,24.902344,-4.833984
704345193,-0.462646,-0.166992,0.856445,0.946045,1.251221,0.328064,22.998047,24.902344,-4.833984
707860273,-0.464600,-0.169189,0.865234,0.732422,1.335144,0.648499,22.998047,24.902344,-4.833984
710366941,-0.460205,-0.169189,0.862305,0.617981,1.113892,0.175476,22.998047,24.902344,-4.833984
712851046,-0.466064,-0.168213,0.861084,0.724792,1.190186,0.213623,22.998047,24.902344,-4.833984
715400381,-0.459473,-0.166016,0.857910,0.541687,1.052856,0.022888,22.778320,25.122070,-4.614258
718412897,-0.457275,-0.163574,0.860596,0.427246,0.762939,0.152588,22.778320,25.122070,-4.614258
721401207,-0.458252,-0.172119,0.861816,0.366211,0.984192,-0.183105,22.778320,25.122070,-4.614258
724438338,-0.456055,-0.173340,0.855713,0.396729,0.885010,0.083923,22.778320,25.122070,-4.614258
727478750,-0.456543,-0.177002,0.861084,0.228882,0.579834,0.129700,22.778320,25.122070,-4.614258
730446548,-0.456055,-0.178223,0.858643,0.114441,0.862122,0.091553,22.778320,25.122070,-4.614258
733491063,-0.456543,-0.173584,0.861572,-0.137329,0.495911,0.038147,22.778320,25.122070,-4.614258
736521629,-0.457520,-0.179199,0.857422,-0.061035,0.762939,-0.183105,22.705078,24.609375,-4.248047
