
Run: 1 Realtime: 0 Accel sens: 2 Gyro sens: 250

Time Captured,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magn X,Magn Y,Magn Z
225461518,-0.451416,-0.197021,0.867432,0.946045,-0.549316,1.403809,23.583984,25.195313,-4.248047
227961622,-0.449463,-0.200439,0.869141,0.511169,-0.457764,1.411438,23.583984,25.195313,-4.248047
230463368,-0.445313,-0.197754,0.877197,0.877380,-0.144958,1.350403,23.583984,25.195313,-4.248047
233040191,-0.445557,-0.197510,0.873535,1.213074,-0.335693,1.571655,23.583984,25.195313,-4.248047
236013732,-0.444336,-0.196045,0.875244,1.182556,-0.152588,1.312256,23.583984,25.195313,-4.248047
239010247,-0.441650,-0.197510,0.874023,1.205444,-0.198364,1.350403,22.705078,25.048828,-4.101563
241509531,-0.445313,-0.195068,0.882080,1.274109,0.282288,1.487732,22.705078,25.048828,-4.101563
244011277,-0.444336,-0.196533,0.879150,1.129150,0.144958,1.167297,22.705078,25.048828,-4.101563
246510971,-0.441406,-0.197266,0.878418,1.358032,0.595093,1.190186,22.705078,25.048828,-4.101563
249049640,-0.448242,-0.192627,0.880859,1.487732,0.488281,0.999451,22.705078,25.048828,-4.101563
252069540,-0.445801,-0.196045,0.874756,1.594543,0.747681,0.984192,22.705078,25.048828,-4.101563
254511388,-0.444336,-0.189941,0.881348,1.754761,0.602722,0.915527,22.705078,25.048828,-4.101563
257100518,-0.450684,-0.193359,0.871826,1.358032,0.869751,1.129150,22.705078,25.048828,-4.101563
260063392,-0.449707,-0.191650,0.869629,1.708984,1.106262,0.915527,22.851563,24.609375,-4.101563
262562266,-0.451904,-0.192871,0.870605,1.739502,1.213074,0.846863,22.851563,24.609375,-4.101563
265142371,-0.452393,-0.193359,0.866455,1.617432,0.953674,0.991821,22.851563,24.609375,-4.101563
268096630,-0.454590,-0.194824,0.858643,1.953125,0.801086,0.503540,22.851563,24.609375,-4.101563
271192837,-0.455566,-0.197998,0.856934,1.808167,1.205444,0.717163,22.851563,24.609375,-4.101563
274190173,-0.454834,-0.190186,0.859131,1.655579,1.098633,0.747681,22.851563,24.609375,-4.101563
277192842,-0.458252,-0.195068,0.859375,2.059937,0.686646,0.411987,22.851563,24.609375,-4.101563
280688230,-0.455566,-0.199951,0.861084,1.869202,0.984192,0.823975,22.924805,24.682617,-3.735352
283717566,-0.455811,-0.200195,0.862793,2.197266,0.793457,0.701904,22.924805,24.682617,-3.735352
286696030,-0.460449,-0.200928,0.855225,2.410889,0.892639,0.427246,22.924805,24.682617,-3.735352
290182802,-0.458252,-0.195557,0.865234,2.342224,0.732422,0.808716,22.778320,24.682617,-4.907227
293240855,-0.456787,-0.190186,0.859863,2.372742,0.808716,0.740051,22.778320,24.682617,-4.907227
296164755,-0.454346,-0.195557,0.855957,2.693176,0.740051,0.823975,22.778320,24.682617,-4.907227
298732552,-0.458008,-0.189697,0.860840,2.532959,0.495911,0.877380,23.510742,24.243164,-4.467773
301219939,-0.454590,-0.196289,0.864990,2.334595,0.640869,0.755310,23.510742,24.243164,-4.467773
304170916,-0.450684,-0.188477,0.867676,2.639771,0.457764,0.679016,23.510742,24.243164,-4.467773
306676764,-0.451660,-0.187744,0.864502,2.212524,0.701904,0.816345,23.510742,24.243164,-4.467773
309171945,-0.447266,-0.187500,0.866943,2.609253,0.091553,0.930786,22.778320,24.829102,-4.467773
311690512,-0.445801,-0.185303,0.871338,2.197266,0.503540,1.091003,22.778320,24.829102,-4.467773
314191027,-0.447754,-0.186035,0.875244,2.220154,0.434875,0.877380,22.778320,24.829102,-4.467773
316691131,-0.451660,-0.181396,0.872314,2.128601,0.328064,1.251221,22.778320,24.829102,-4.467773
319242108,-0.445557,-0.185059,0.868408,2.136230,0.701904,0.938416,23.510742,24.975586,-4.028320
321693392,-0.444824,-0.179443,0.879883,2.235413,0.793457,1.022339,23.510742,24.975586,-4.028320
324239035,-0.440918,-0.178955,0.877930,1.960754,0.640869,0.885010,23.510742,24.975586,-4.028320
326824063,-0.443848,-0.182861,0.883301,1.998901,0.915527,1.205444,23.510742,24.975586,-4.028320
329742219,-0.440430,-0.179199,0.877686,1.945496,1.091003,1.098633,23.144531,25.341797,-3.955078
332321093,-0.439941,-0.179932,0.874512,2.113342,1.266479,1.174927,23.144531,25.341797,-3.955078
335314326,-0.439941,-0.184082,0.880615,2.006531,1.480103,0.930786,23.144531,25.341797,-3.955078
338319046,-0.441650,-0.181152,0.877686,1.617432,1.586914,1.022339,22.924805,24.682617,-4.760742
341792690,-0.446289,-0.182617,0.876709,1.632690,1.678467,0.999451,22.924805,24.682617,-4.760742
344289103,-0.444092,-0.178955,0.875244,1.609802,2.014160,0.740051,22.924805,24.682617,-4.760742
346829412,-0.446289,-0.181641,0.873291,1.663208,1.892090,0.770569,22.924805,24.682617,-4.760742
349790235,-0.453125,-0.176514,0.876465,1.731873,2.075195,0.732422,22.778320,24.389648,-4.614258
352311673,-0.451416,-0.180176,0.872070,1.441956,1.937866,0.633240,22.778320,24.389648,-4.614258
354872496,-0.453857,-0.183105,0.870605,2.082825,1.953125,0.663757,22.778320,24.389648,-4.614258
357868191,-0.459717,-0.182617,0.869873,1.472473,2.067566,0.450134,22.778320,24.389648,-4.614258
360844603,-0.462646,-0.185059,0.872314,1.464844,1.983643,0.541687,22.778320,24.389648,-4.614258
363370964,-0.464355,-0.177490,0.863281,1.426697,2.059937,0.579834,22.778320,24.389648,-4.614258
366422044,-0.462158,-0.181396,0.859619,1.174927,2.006531,0.648499,22.778320,24.389648,-4.614258
369417739,-0.465088,-0.182617,0.858398,1.129150,1.937866,0.343323,23.510742,24.536133,-4.467773
372342869,-0.466553,-0.178955,0.855469,1.235962,1.747131,0.526428,23.510742,24.536133,-4.467773
374843384,-0.468262,-0.180664,0.849365,0.877380,1.663208,0.396729,23.510742,24.536133,-4.467773
377343899,-0.468994,-0.182617,0.854248,0.755310,1.380920,0.427246,23.510742,24.536133,-4.467773
379889542,-0.463379,-0.180176,0.845215,0.900269,1.136780,0.389099,23.510742,24.536133,-4.467773
382390877,-0.463379,-0.182373,0.854736,0.633240,0.968933,0.251770,23.510742,24.536133,-4.467773
384973854,-0.465576,-0.181396,0.845947,0.648499,1.182556,0.289917,23.510742,24.536133,-4.467773
387916625,-0.460449,-0.179688,0.847900,0.526428,1.014709,0.114441,23.291016,24.902344,-4.687500
390900833,-0.457764,-0.183105,0.850098,0.267029,0.610352,0.251770,23.291016,24.902344,-4.687500
393391502,-0.461426,-0.184082,0.848389,0.511169,0.747681,0.274658,23.291016,24.902344,-4.687500
395924017,-0.462158,-0.187988,0.846436,0.297546,0.602722,0.053406,23.291016,24.902344,-4.687500
398942276,-0.458984,-0.183838,0.851074,0.534058,0.404358,0.205994,23.291016,24.902344,-4.687500
401445662,-0.463135,-0.185791,0.856201,0.473022,0.312805,0.045776,23.291016,24.902344,-4.687500
403942075,-0.457764,-0.190918,0.854248,0.320435,0.045776,0.244141,23.291016,24.902344,-4.687500
406438487,-0.452881,-0.192383,0.859375,0.595093,0.350952,0.175476,23.291016,24.902344,-4.687500
408944745,-0.455811,-0.195068,0.869873,0.411987,0.236511,0.175476,23.144531,24.902344,-4.248047
411472337,-0.454590,-0.193359,0.860840,0.282288,0.335693,-0.114441,23.144531,24.902344,-4.248047
414015929,-0.453125,-0.195068,0.864990,0.640869,0.122070,0.030518,23.144531,24.902344,-4.248047
416991931,-0.455811,-0.201416,0.867432,0.488281,0.373840,0.076294,23.144531,24.902344,-4.248047
419521574,-0.454102,-0.198975,0.864014,0.877380,0.434875,0.259399,23.144531,24.902344,-4.248047
422520551,-0.456543,-0.199219,0.872070,0.740051,0.343323,0.473022,23.144531,24.902344,-4.248047
426030708,-0.458496,-0.201172,0.876953,1.029968,0.518799,-0.030518,23.144531,24.902344,-4.248047
428495120,-0.451172,-0.199463,0.876953,0.946045,0.640869,0.289917,23.144531,25.634766,-4.980469
430991943,-0.452637,-0.201904,0.872070,1.091003,0.892639,0.175476,23.144531,25.634766,-4.980469
433500663,-0.449219,-0.199707,0.868896,1.258850,0.740051,0.167847,23.144531,25.634766,-4.980469
436075844,-0.452148,-0.200684,0.875244,1.136780,0.770569,0.236511,23.144531,25.634766,-4.980469
439042821,-0.453125,-0.200928,0.866699,1.037598,0.915527,0.022888,23.144531,25.634766,-4.980469
441538413,-0.452881,-0.199951,0.869873,1.586914,1.113892,0.251770,23.144531,25.634766,-4.980469
444041800,-0.451904,-0.204102,0.868652,1.640320,0.854492,0.350952,23.144531,25.634766,-4.980469
446541494,-0.456787,-0.205811,0.872070,1.670837,1.106262,0.099182,23.144531,25.634766,-4.980469
449044060,-0.453369,-0.204834,0.870117,1.960754,1.007080,0.289917,23.217773,25.122070,-4.028320
451596678,-0.449707,-0.200195,0.866699,1.991272,0.915527,0.427246,23.217773,25.122070,-4.028320
454591142,-0.452393,-0.197754,0.859619,1.785278,1.144409,0.267029,23.217773,25.122070,-4.028320
457090016,-0.452881,-0.198730,0.856934,1.785278,1.136780,0.419617,23.217773,25.122070,-4.028320
459591351,-0.455078,-0.199951,0.863281,1.976013,1.266479,0.480652,23.217773,25.122070,-4.028320
462093507,-0.452148,-0.203369,0.856689,1.899719,1.106262,0.480652,23.217773,25.122070,-4.028320
464671971,-0.455811,-0.199219,0.860596,1.960754,0.747681,0.686646,23.217773,25.122070,-4.028320
468128794,-0.463379,-0.195801,0.854492,2.273560,1.197815,0.434875,23.071289,24.975586,-4.174805
471143360,-0.461914,-0.199707,0.853760,2.105713,0.984192,0.404358,23.071289,24.975586,-4.174805
473720593,-0.460693,-0.198242,0.849365,2.243042,1.014709,0.640869,23.071289,24.975586,-4.174805
476723262,-0.462158,-0.198975,0.857178,1.953125,0.602722,0.556946,23.071289,24.975586,-4.174805
479720188,-0.459961,-0.192383,0.857910,2.113342,0.877380,0.457764,23.071289,24.975586,-4.174805
483192191,-0.463867,-0.199463,0.856201,2.258301,0.511169,0.610352,23.071289,24.975586,-4.174805
485648808,-0.462158,-0.194092,0.854004,2.143860,0.572205,0.648499,23.071289,24.975586,-4.174805
488140708,-0.460693,-0.195313,0.859863,2.212524,0.526428,0.701904,23.291016,25.048828,-4.248047
491213941,-0.457764,-0.198730,0.850830,2.326965,0.411987,0.846863,23.291016,25.048828,-4.248047
493764097,-0.458008,-0.194580,0.862793,2.204895,0.297546,0.534058,23.291016,25.048828,-4.248047
497216407,-0.455322,-0.192383,0.859131,2.334595,0.335693,0.663757,23.291016,25.048828,-4.248047
500197333,-0.457031,-0.194336,0.860107,2.563477,0.274658,0.480652,23.291016,25.048828,-4.248047
502695797,-0.451416,-0.193115,0.862549,2.296448,0.419617,0.534058,23.291016,25.048828,-4.248047
505193440,-0.451416,-0.194824,0.865723,2.197266,0.320435,0.434875,23.291016,25.048828,-4.248047
507697237,-0.450928,-0.191895,0.872070,2.449036,0.312805,0.640869,23.364258,24.389648,-4.467773
510240008,-0.452148,-0.188965,0.869629,2.319336,0.167847,0.640869,23.364258,24.389648,-4.467773
512741754,-0.451172,-0.192627,0.866943,2.418518,0.198364,0.717163,23.364258,24.389648,-4.467773
515743192,-0.449707,-0.188721,0.865479,2.388000,0.419617,0.930786,23.364258,24.389648,-4.467773
518315912,-0.450684,-0.184814,0.868896,2.082825,0.450134,0.572205,23.364258,24.389648,-4.467773
521742787,-0.448486,-0.188232,0.865479,2.052307,0.648499,0.656128,23.364258,24.389648,-4.467773
524243301,-0.449707,-0.186768,0.877441,1.892090,0.686646,0.778198,23.364258,24.389648,-4.467773
526741355,-0.448975,-0.182373,0.869873,1.953125,0.770569,0.572205,22.705078,24.023438,-4.541016
529296434,-0.455811,-0.182861,0.860840,1.754761,0.701904,0.556946,22.705078,24.023438,-4.541016
532293770,-0.454590,-0.180176,0.870850,1.831055,0.732422,0.686646,22.705078,24.023438,-4.541016
534801259,-0.456055,-0.178223,0.864014,1.327515,0.808716,0.534058,22.705078,24.023438,-4.541016
537292338,-0.458252,-0.177490,0.870605,1.617432,0.701904,0.343323,22.705078,24.023438,-4.541016
539796135,-0.456055,-0.180664,0.866455,1.396179,1.052856,0.450134,22.705078,24.023438,-4.541016
542299111,-0.455566,-0.178955,0.869385,1.312256,0.762939,0.205994,22.705078,24.023438,-4.541016
544793062,-0.457031,-0.179932,0.857666,1.228333,1.045227,0.389099,22.705078,24.023438,-4.541016
547338295,-0.454590,-0.177734,0.856689,0.976563,0.991821,0.282288,23.144531,25.341797,-3.662109
550339733,-0.456787,-0.179688,0.864014,1.152039,0.907898,0.267029,23.144531,25.341797,-3.662109
552841889,-0.459229,-0.181641,0.864990,0.816345,0.648499,0.488281,23.144531,25.341797,-3.662109
555340763,-0.452881,-0.184570,0.864502,0.793457,0.762939,0.167847,23.144531,25.341797,-3.662109
557893380,-0.455566,-0.185059,0.867432,0.595093,0.740051,-0.015259,23.144531,25.341797,-3.662109
560843126,-0.453613,-0.182373,0.861084,0.495911,0.526428,0.198364,23.144531,25.341797,-3.662109
563424052,-0.450928,-0.190674,0.862793,0.434875,0.549316,0.076294,23.144531,25.341797,-3.662109
566390618,-0.452148,-0.189453,0.860107,-0.045776,0.526428,0.328064,23.144531,25.341797,-3.662109
569390415,-0.451904,-0.192627,0.861572,0.221252,0.190735,0.007629,22.924805,24.829102,-4.174805
571890110,-0.453613,-0.195313,0.863037,0.000000,0.411987,0.427246,22.924805,24.829102,-4.174805
574389394,-0.449219,-0.195313,0.871338,0.137329,0.465393,0.030518,22.924805,24.829102,-4.174805
576893191,-0.446289,-0.197754,0.871582,0.122070,0.129700,0.335693,22.851563,25.048828,-4.248047
579394526,-0.451172,-0.196777,0.868408,0.198364,0.427246,0.267029,22.851563,25.048828,-4.248047
581892169,-0.446777,-0.199219,0.867676,0.267029,0.572205,0.389099,22.851563,25.048828,-4.248047
584391453,-0.446777,-0.205078,0.874512,0.221252,0.717163,0.045776,22.851563,25.048828,-4.248047
586941609,-0.449707,-0.202881,0.873779,0.076294,0.762939,0.450134,23.217773,25.122070,-4.174805
589441304,-0.450439,-0.205811,0.870850,0.350952,0.617981,0.450134,23.217773,25.122070,-4.174805
591943049,-0.446533,-0.199707,0.874756,0.617981,0.770569,0.183105,23.217773,25.122070,-4.174805
594469410,-0.448975,-0.205322,0.875000,0.473022,0.740051,0.381470,23.217773,25.122070,-4.174805
597442131,-0.452637,-0.204590,0.875000,0.511169,1.373291,0.320435,23.144531,24.462891,-4.394531
599980799,-0.456787,-0.208740,0.876953,0.854492,1.029968,0.129700,23.144531,24.462891,-4.394531
603018751,-0.450195,-0.206299,0.875732,0.823975,1.129150,0.381470,23.144531,24.462891,-4.394531
606075984,-0.454102,-0.207275,0.867676,1.068115,0.946045,0.411987,23.144531,24.462891,-4.394531
609576295,-0.458008,-0.204590,0.873047,1.220703,1.403809,0.473022,22.265625,24.609375,-4.541016
612518656,-0.453369,-0.205322,0.866455,1.480103,1.129150,0.366211,22.265625,24.609375,-4.541016
615496299,-0.454102,-0.208496,0.860596,1.281738,1.373291,0.381470,22.265625,24.609375,-4.541016
618005430,-0.458984,-0.207275,0.869141,1.548767,1.014709,0.343323,23.071289,25.415039,-4.174805
621042560,-0.459717,-0.208984,0.859375,1.792908,1.396179,0.473022,23.071289,25.415039,-4.174805
623546357,-0.460938,-0.206299,0.860107,1.495361,1.091003,0.297546,23.071289,25.415039,-4.174805
626068616,-0.456055,-0.206055,0.858643,1.716614,1.144409,0.427246,23.217773,25.415039,-4.174805
629091387,-0.456055,-0.208496,0.857666,2.006531,1.045227,0.404358,23.217773,24.389648,-4.174805
632047698,-0.458740,-0.208496,0.861816,1.983643,0.915527,0.617981,23.217773,24.389648,-4.174805
634550674,-0.457275,-0.206299,0.858643,1.815796,0.709534,0.617981,23.217773,24.389648,-4.174805
637544728,-0.452393,-0.208252,0.859131,1.724243,0.885010,0.923157,23.217773,25.268555,-4.760742
640090781,-0.457275,-0.208252,0.870117,2.128601,0.999451,0.793457,23.217773,25.268555,-4.760742
642589655,-0.455322,-0.205078,0.864014,1.968384,0.831604,1.190186,23.217773,25.268555,-4.760742
645122580,-0.456787,-0.207520,0.856689,1.655579,0.679016,0.968933,23.217773,25.268555,-4.760742
648093659,-0.456299,-0.205566,0.860840,1.945496,0.541687,1.190186,23.071289,25.122070,-3.881836
650593354,-0.451172,-0.202881,0.866455,1.770020,0.350952,1.098633,23.071289,25.122070,-3.881836
653093048,-0.448486,-0.201660,0.865723,1.937866,0.610352,1.205444,23.071289,25.122070,-3.881836
655593153,-0.448242,-0.200928,0.869873,2.037048,0.877380,1.129150,23.071289,25.122070,-3.881836
658137975,-0.451904,-0.203857,0.872559,2.212524,0.885010,1.258850,22.485352,24.975586,-4.174805
661095106,-0.446777,-0.200928,0.869385,2.616882,0.877380,1.213074,22.485352,24.975586,-4.174805
663643621,-0.452637,-0.198975,0.866455,2.418518,0.877380,1.235962,22.485352,24.975586,-4.174805
666140444,-0.451660,-0.196289,0.867920,2.182007,1.007080,1.037598,22.485352,24.975586,-4.174805
668718497,-0.449707,-0.197754,0.867188,2.510071,1.258850,1.495361,22.485352,24.975586,-4.174805
671644448,-0.450439,-0.193848,0.864746,2.677917,1.365662,1.045227,22.485352,24.975586,-4.174805
674143322,-0.450684,-0.195801,0.866455,2.822876,1.129150,1.007080,22.485352,24.975586,-4.174805
676645068,-0.450439,-0.195313,0.865479,2.578735,1.434326,0.984192,22.119141,24.755859,-4.248047
679192762,-0.451660,-0.191406,0.868164,2.731323,1.152039,0.999451,22.119141,24.755859,-4.248047
681647738,-0.454834,-0.192871,0.870117,2.700806,1.548767,1.045227,22.119141,24.755859,-4.248047
684192561,-0.455566,-0.192139,0.858887,2.555847,1.327515,0.938416,22.119141,24.755859,-4.248047
687246102,-0.456543,-0.190186,0.871582,2.601624,1.632690,0.984192,22.119141,24.755859,-4.248047
690200361,-0.457031,-0.194092,0.864258,2.548218,1.342773,1.068115,22.119141,24.755859,-4.248047
692695952,-0.456055,-0.195313,0.863037,2.944946,1.502991,0.770569,22.119141,24.755859,-4.248047
695192775,-0.457520,-0.189941,0.854248,2.655029,1.510620,0.778198,22.119141,24.755859,-4.248047
697699854,-0.453857,-0.187256,0.864014,2.822876,1.396179,0.732422,23.071289,24.829102,-3.735352
700237702,-0.458496,-0.187012,0.862061,2.723694,1.365662,0.900269,23.071289,24.829102,-3.735352
702758730,-0.455566,-0.183838,0.862793,2.601624,1.312256,1.037598,23.071289,24.829102,-3.735352
705315040,-0.453857,-0.189209,0.863037,2.754211,1.312256,1.045227,23.071289,24.829102,-3.735352
708238940,-0.456299,-0.187256,0.864258,1.976013,1.472473,1.029968,23.071289,24.829102,-3.735352
